UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
7428,2023-02-06,台中市,30-49歲,93.50,90.70,1.00,82.20,19.30,0.00,0.00,0.00
7429,2023-02-06,台中市,50-64歲,90.30,87.80,1.20,80.70,27.90,0.00,0.00,0.00
7430,2023-02-06,台中市,65-74歲,90.80,88.40,2.10,83.70,63.30,36.70,0.00,0.00
7431,2023-02-06,台中市,75歲以上,84.00,80.20,2.50,74.10,56.90,32.50,0.00,0.00
7678,2023-01-30,台中市,全區,90.10,85.40,1.10,73.30,24.00,0.00,0.00,0.00
7679,2023-01-30,台中市,6個月-4歲,51.70,30.80,2.00,0.00,0.00,0.00,0.00,0.00
7680,2023-01-30,台中市,5-11歲,85.10,66.40,0.10,21.30,0.10,0.00,0.00,0.00
7681,2023-01-30,台中市,12-17歲,94.80,88.20,0.50,69.80,19.40,0.00,0.00,0.00
7682,2023-01-30,台中市,18-29歲,95.80,92.70,0.70,81.20,11.70,0.00,0.00,0.00
7683,2023-01-30,台中市,30-49歲,93.50,90.70,1.00,82.10,18.90,0.00,0.00,0.00
7684,2023-01-30,台中市,50-64歲,90.20,87.80,1.20,80.60,27.70,0.00,0.00,0.00
7685,2023-01-30,台中市,65-74歲,90.70,88.40,2.10,83.60,63.20,36.50,0.00,0.00
7686,2023-01-30,台中市,75歲以上,84.00,80.20,2.50,74.00,56.70,32.20,0.00,0.00
7933,2023-01-16,台中市,全區,90.10,85.30,1.10,73.00,23.20,0.00,0.00,0.00
7934,2023-01-16,台中市,6個月-4歲,51.80,30.30,1.70,0.00,0.00,0.00,0.00,0.00
7935,2023-01-16,台中市,5-11歲,85.10,66.20,0.10,18.60,0.10,0.00,0.00,0.00
7936,2023-01-16,台中市,12-17歲,94.90,88.30,0.50,69.70,19.10,0.00,0.00,0.00
7937,2023-01-16,台中市,18-29歲,95.90,92.80,0.70,81.20,10.80,0.00,0.00,0.00
7938,2023-01-16,台中市,30-49歲,93.50,90.70,1.00,82.10,17.80,0.00,0.00,0.00
7939,2023-01-16,台中市,50-64歲,90.20,87.70,1.20,80.50,26.80,0.00,0.00,0.00
7940,2023-01-16,台中市,65-74歲,90.50,88.20,2.10,83.30,62.20,31.80,0.00,0.00
7941,2023-01-16,台中市,75歲以上,83.70,79.90,2.50,73.80,56.30,31.40,0.00,0.00
8188,2023-01-09,台中市,全區,90.20,85.30,1.10,72.40,0.00,0.00,0.00,0.00
8189,2023-01-09,台中市,6個月-4歲,51.00,28.80,0.80,0.00,0.00,0.00,0.00,0.00
8190,2023-01-09,台中市,5-11歲,85.30,65.70,0.00,10.90,0.00,0.00,0.00,0.00
8191,2023-01-09,台中市,12-17歲,94.90,88.10,0.70,69.00,0.00,0.00,0.00,0.00
8192,2023-01-09,台中市,18-29歲,95.90,92.80,0.70,81.00,0.00,0.00,0.00,0.00
8193,2023-01-09,台中市,30-49歲,93.60,90.80,1.00,82.10,0.00,0.00,0.00,0.00
8194,2023-01-09,台中市,50-64歲,90.30,87.90,1.20,80.60,25.50,0.00,0.00,0.00
8195,2023-01-09,台中市,65-74歲,90.90,88.60,2.10,83.60,61.10,25.40,0.00,0.00
8196,2023-01-09,台中市,75歲以上,84.00,80.20,2.50,73.70,54.40,21.70,0.00,0.00
8443,2023-01-02,台中市,全區,90.20,85.30,1.10,72.40,0.00,0.00,0.00,0.00
8444,2023-01-02,台中市,6個月-4歲,51.00,28.80,0.80,0.00,0.00,0.00,0.00,0.00
8445,2023-01-02,台中市,5-11歲,85.30,65.70,0.00,10.90,0.00,0.00,0.00,0.00
8446,2023-01-02,台中市,12-17歲,94.90,88.10,0.70,69.00,0.00,0.00,0.00,0.00
8447,2023-01-02,台中市,18-29歲,95.90,92.80,0.70,81.00,0.00,0.00,0.00,0.00
8448,2023-01-02,台中市,30-49歲,93.60,90.80,1.00,82.10,0.00,0.00,0.00,0.00
8449,2023-01-02,台中市,50-64歲,90.30,87.80,1.20,80.50,24.60,0.00,0.00,0.00
8450,2023-01-02,台中市,65-74歲,90.80,88.40,2.10,83.40,60.90,24.70,0.00,0.00
8451,2023-01-02,台中市,75歲以上,83.90,80.10,2.50,73.50,54.10,21.20,0.00,0.00
8698,2022-12-26,台中市,全區,90.10,85.20,1.10,71.80,0.00,0.00,0.00,0.00
8699,2022-12-26,台中市,6個月-4歲,50.90,28.50,0.60,0.00,0.00,0.00,0.00,0.00
8700,2022-12-26,台中市,5-11歲,85.30,65.40,0.00,5.50,0.00,0.00,0.00,0.00
8701,2022-12-26,台中市,12-17歲,94.90,88.00,0.70,67.10,0.00,0.00,0.00,0.00
8702,2022-12-26,台中市,18-29歲,95.90,92.80,0.70,81.00,0.00,0.00,0.00,0.00
8703,2022-12-26,台中市,30-49歲,93.60,90.80,1.00,82.00,0.00,0.00,0.00,0.00
8704,2022-12-26,台中市,50-64歲,90.30,87.80,1.20,80.50,24.00,0.00,0.00,0.00
8705,2022-12-26,台中市,65-74歲,90.70,88.30,2.10,83.30,60.70,24.40,0.00,0.00
8706,2022-12-26,台中市,75歲以上,83.70,79.90,2.50,73.40,53.90,20.80,0.00,0.00
8953,2022-12-19,台中市,全區,90.10,85.20,1.10,71.40,0.00,0.00,0.00,0.00
8954,2022-12-19,台中市,6個月-4歲,50.90,28.00,0.40,0.00,0.00,0.00,0.00,0.00
8955,2022-12-19,台中市,5-11歲,85.20,65.10,0.00,2.00,0.00,0.00,0.00,0.00
8956,2022-12-19,台中市,12-17歲,94.90,88.10,1.00,65.20,0.00,0.00,0.00,0.00
8957,2022-12-19,台中市,18-29歲,96.00,92.80,0.70,80.90,0.00,0.00,0.00,0.00
8958,2022-12-19,台中市,30-49歲,93.60,90.80,1.00,81.90,0.00,0.00,0.00,0.00
8959,2022-12-19,台中市,50-64歲,90.20,87.80,1.20,80.40,23.60,0.00,0.00,0.00
8960,2022-12-19,台中市,65-74歲,90.60,88.30,2.10,83.20,60.60,24.20,0.00,0.00
8961,2022-12-19,台中市,75歲以上,83.60,79.80,2.50,73.30,53.70,20.60,0.00,0.00
9208,2022-12-14,台中市,全區,90.10,85.10,1.10,71.30,0.00,0.00,0.00,0.00
9209,2022-12-14,台中市,6個月-4歲,50.80,27.70,0.30,0.00,0.00,0.00,0.00,0.00
9210,2022-12-14,台中市,5-11歲,85.20,64.80,0.00,0.90,0.00,0.00,0.00,0.00
9211,2022-12-14,台中市,12-17歲,95.00,88.00,1.00,64.20,0.00,0.00,0.00,0.00
9212,2022-12-14,台中市,18-29歲,96.00,92.90,0.70,80.90,0.00,0.00,0.00,0.00
9213,2022-12-14,台中市,30-49歲,93.60,90.70,1.00,81.90,0.00,0.00,0.00,0.00
9214,2022-12-14,台中市,50-64歲,90.20,87.80,1.20,80.40,23.40,0.00,0.00,0.00
9215,2022-12-14,台中市,65-74歲,90.60,88.20,2.10,83.20,60.50,24.10,0.00,0.00
9216,2022-12-14,台中市,75歲以上,83.60,79.70,2.50,73.20,53.60,20.50,0.00,0.00
9463,2022-12-05,台中市,全區,94.70,89.40,1.10,74.80,0.00,0.00,0.00,0.00
9464,2022-12-05,台中市,6個月-4歲,50.20,26.70,0.20,0.00,0.00,0.00,0.00,0.00
9465,2022-12-05,台中市,5-11歲,85.50,64.70,0.00,0.30,0.00,0.00,0.00,0.00
9466,2022-12-05,台中市,12-17歲,95.00,87.90,1.00,63.80,0.00,0.00,0.00,0.00
9467,2022-12-05,台中市,18-29歲,105.50,102.00,0.70,88.10,0.00,0.00,0.00,0.00
9468,2022-12-05,台中市,30-49歲,102.10,98.80,1.00,88.60,0.00,0.00,0.00,0.00
9469,2022-12-05,台中市,50-64歲,91.60,88.90,1.20,81.50,23.50,0.00,0.00,0.00
9470,2022-12-05,台中市,65-74歲,91.80,89.20,2.10,84.00,60.90,24.00,0.00,0.00
9471,2022-12-05,台中市,75歲以上,84.80,80.30,2.50,73.60,53.60,20.30,0.00,0.00
9718,2022-11-28,台中市,全區,94.70,89.30,1.10,74.60,0.00,0.00,0.00,0.00
9719,2022-11-28,台中市,6個月-4歲,49.90,25.90,0.10,0.00,0.00,0.00,0.00,0.00
9720,2022-11-28,台中市,5-11歲,85.50,64.40,0.00,0.00,0.00,0.00,0.00,0.00
9721,2022-11-28,台中市,12-17歲,95.10,87.90,1.00,63.80,0.00,0.00,0.00,0.00
9722,2022-11-28,台中市,18-29歲,105.60,102.10,0.80,88.10,0.00,0.00,0.00,0.00
9723,2022-11-28,台中市,30-49歲,102.00,98.80,1.10,88.40,0.00,0.00,0.00,0.00
9724,2022-11-28,台中市,50-64歲,91.60,88.90,1.20,81.40,23.10,0.00,0.00,0.00
9725,2022-11-28,台中市,65-74歲,91.70,89.10,2.10,83.80,60.70,23.80,0.00,0.00
9726,2022-11-28,台中市,75歲以上,84.50,80.10,2.50,73.30,53.30,20.10,0.00,0.00
9973,2022-11-21,台中市,全區,94.70,89.30,1.10,74.60,0.00,0.00,0.00,0.00
9974,2022-11-21,台中市,6個月-4歲,49.80,25.20,0.00,0.00,0.00,0.00,0.00,0.00
9975,2022-11-21,台中市,5-11歲,85.40,64.10,0.00,0.00,0.00,0.00,0.00,0.00
9976,2022-11-21,台中市,12-17歲,95.10,87.90,1.00,63.90,0.00,0.00,0.00,0.00
9977,2022-11-21,台中市,18-29歲,105.60,102.10,0.80,88.00,0.00,0.00,0.00,0.00
9978,2022-11-21,台中市,30-49歲,102.00,98.70,1.10,88.30,0.00,0.00,0.00,0.00
9979,2022-11-21,台中市,50-64歲,91.70,88.90,1.30,81.40,22.40,0.00,0.00,0.00
9980,2022-11-21,台中市,65-74歲,91.70,89.10,2.20,83.70,60.50,23.50,0.00,0.00
9981,2022-11-21,台中市,75歲以上,84.50,80.00,2.50,73.20,53.10,19.80,0.00,0.00
10228,2022-11-14,台中市,全區,94.60,89.10,1.20,74.40,0.00,0.00,0.00,0.00
10229,2022-11-14,台中市,6個月-4歲,49.40,24.50,0.00,0.00,0.00,0.00,0.00,0.00
10230,2022-11-14,台中市,5-11歲,85.40,63.80,0.00,0.00,0.00,0.00,0.00,0.00
10231,2022-11-14,台中市,12-17歲,95.20,88.00,1.00,63.90,0.00,0.00,0.00,0.00
10232,2022-11-14,台中市,18-29歲,105.60,102.00,0.80,88.00,0.00,0.00,0.00,0.00
10233,2022-11-14,台中市,30-49歲,102.10,98.70,1.20,88.20,0.00,0.00,0.00,0.00
10234,2022-11-14,台中市,50-64歲,91.60,88.80,1.30,81.00,21.90,0.00,0.00,0.00
10235,2022-11-14,台中市,65-74歲,91.30,88.90,2.20,83.60,60.30,23.30,0.00,0.00
10236,2022-11-14,台中市,75歲以上,84.10,79.90,2.50,73.10,52.90,19.60,0.00,0.00
10483,2022-11-07,台中市,全區,94.70,89.10,1.20,74.40,0.00,0.00,0.00,0.00
10484,2022-11-07,台中市,6個月-4歲,48.80,23.60,0.00,0.00,0.00,0.00,0.00,0.00
10485,2022-11-07,台中市,5-11歲,85.60,63.60,0.00,0.00,0.00,0.00,0.00,0.00
10486,2022-11-07,台中市,12-17歲,94.80,87.60,1.00,63.70,0.00,0.00,0.00,0.00
10487,2022-11-07,台中市,18-29歲,105.50,101.90,0.80,87.80,0.00,0.00,0.00,0.00
10488,2022-11-07,台中市,30-49歲,102.10,98.70,1.20,88.20,0.00,0.00,0.00,0.00
10489,2022-11-07,台中市,50-64歲,91.70,88.90,1.30,81.00,21.30,0.00,0.00,0.00
10490,2022-11-07,台中市,65-74歲,91.80,89.30,2.20,83.90,60.50,23.30,0.00,0.00
10491,2022-11-07,台中市,75歲以上,84.40,80.10,2.50,73.30,52.80,19.50,0.00,0.00
