UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
7585,2023-02-06,連江縣,全區,93.70,90.90,0.30,84.60,23.70,0.00,0.00,0.00
7586,2023-02-06,連江縣,6個月-4歲,46.70,28.20,1.70,0.00,0.00,0.00,0.00,0.00
7587,2023-02-06,連江縣,5-11歲,90.60,73.70,0.00,34.80,0.00,0.00,0.00,0.00
7588,2023-02-06,連江縣,12-17歲,97.70,93.80,0.00,83.00,30.40,0.00,0.00,0.00
7589,2023-02-06,連江縣,18-29歲,97.90,96.90,0.20,92.20,14.50,0.00,0.00,0.00
7590,2023-02-06,連江縣,30-49歲,96.90,95.40,0.30,91.50,21.10,0.00,0.00,0.00
7591,2023-02-06,連江縣,50-64歲,94.60,93.20,0.40,89.80,28.10,0.00,0.00,0.00
7592,2023-02-06,連江縣,65-74歲,95.20,94.30,0.20,94.10,46.00,6.60,0.00,0.00
7593,2023-02-06,連江縣,75歲以上,89.10,86.10,0.50,82.50,45.50,6.70,0.00,0.00
7840,2023-01-30,連江縣,全區,93.80,91.00,0.30,84.60,23.40,0.00,0.00,0.00
7841,2023-01-30,連江縣,6個月-4歲,47.30,27.60,1.50,0.00,0.00,0.00,0.00,0.00
7842,2023-01-30,連江縣,5-11歲,91.00,74.50,0.00,35.40,0.00,0.00,0.00,0.00
7843,2023-01-30,連江縣,12-17歲,97.50,93.40,0.00,82.90,30.20,0.00,0.00,0.00
7844,2023-01-30,連江縣,18-29歲,97.70,96.80,0.20,91.90,13.50,0.00,0.00,0.00
7845,2023-01-30,連江縣,30-49歲,97.10,95.60,0.30,91.50,20.90,0.00,0.00,0.00
7846,2023-01-30,連江縣,50-64歲,94.80,93.40,0.40,89.90,27.90,0.00,0.00,0.00
7847,2023-01-30,連江縣,65-74歲,95.30,94.40,0.20,94.20,46.10,6.40,0.00,0.00
7848,2023-01-30,連江縣,75歲以上,89.10,85.90,0.50,82.10,45.00,6.70,0.00,0.00
8095,2023-01-16,連江縣,全區,93.80,90.90,0.30,84.00,22.00,0.00,0.00,0.00
8096,2023-01-16,連江縣,6個月-4歲,48.30,27.60,1.20,0.00,0.00,0.00,0.00,0.00
8097,2023-01-16,連江縣,5-11歲,90.70,72.80,0.00,31.70,0.00,0.00,0.00,0.00
8098,2023-01-16,連江縣,12-17歲,97.10,93.20,0.00,81.40,29.50,0.00,0.00,0.00
8099,2023-01-16,連江縣,18-29歲,98.40,97.30,0.20,92.40,12.00,0.00,0.00,0.00
8100,2023-01-16,連江縣,30-49歲,96.90,95.40,0.30,91.00,18.70,0.00,0.00,0.00
8101,2023-01-16,連江縣,50-64歲,94.90,93.50,0.40,89.40,26.80,0.00,0.00,0.00
8102,2023-01-16,連江縣,65-74歲,95.00,94.10,0.20,92.90,45.30,5.50,0.00,0.00
8103,2023-01-16,連江縣,75歲以上,88.80,85.40,0.50,81.10,44.20,5.40,0.00,0.00
8350,2023-01-09,連江縣,全區,93.50,90.60,0.30,83.10,0.00,0.00,0.00,0.00
8351,2023-01-09,連江縣,6個月-4歲,43.40,23.70,1.00,0.00,0.00,0.00,0.00,0.00
8352,2023-01-09,連江縣,5-11歲,91.00,71.70,0.00,27.80,0.00,0.00,0.00,0.00
8353,2023-01-09,連江縣,12-17歲,97.00,93.10,0.00,81.30,0.00,0.00,0.00,0.00
8354,2023-01-09,連江縣,18-29歲,97.40,96.40,0.20,91.10,0.00,0.00,0.00,0.00
8355,2023-01-09,連江縣,30-49歲,97.30,95.90,0.30,91.00,0.00,0.00,0.00,0.00
8356,2023-01-09,連江縣,50-64歲,94.60,93.20,0.40,88.60,24.80,0.00,0.00,0.00
8357,2023-01-09,連江縣,65-74歲,94.70,93.80,0.20,92.40,44.20,4.00,0.00,0.00
8358,2023-01-09,連江縣,75歲以上,89.70,86.30,0.50,81.40,43.90,3.40,0.00,0.00
8605,2023-01-02,連江縣,全區,93.50,90.60,0.30,83.10,0.00,0.00,0.00,0.00
8606,2023-01-02,連江縣,6個月-4歲,43.40,23.70,1.00,0.00,0.00,0.00,0.00,0.00
8607,2023-01-02,連江縣,5-11歲,91.00,71.70,0.00,27.80,0.00,0.00,0.00,0.00
8608,2023-01-02,連江縣,12-17歲,97.00,93.10,0.00,81.30,0.00,0.00,0.00,0.00
8609,2023-01-02,連江縣,18-29歲,97.40,96.40,0.20,91.10,0.00,0.00,0.00,0.00
8610,2023-01-02,連江縣,30-49歲,97.20,95.70,0.30,90.70,0.00,0.00,0.00,0.00
8611,2023-01-02,連江縣,50-64歲,94.60,93.20,0.40,88.30,23.40,0.00,0.00,0.00
8612,2023-01-02,連江縣,65-74歲,94.80,93.90,0.20,91.30,43.30,3.10,0.00,0.00
8613,2023-01-02,連江縣,75歲以上,89.70,86.40,0.50,81.10,43.80,3.10,0.00,0.00
8860,2022-12-26,連江縣,全區,93.60,90.60,0.30,82.60,0.00,0.00,0.00,0.00
8861,2022-12-26,連江縣,6個月-4歲,42.90,23.20,0.20,0.00,0.00,0.00,0.00,0.00
8862,2022-12-26,連江縣,5-11歲,90.80,71.40,0.00,18.30,0.00,0.00,0.00,0.00
8863,2022-12-26,連江縣,12-17歲,97.00,93.10,0.00,78.50,0.00,0.00,0.00,0.00
8864,2022-12-26,連江縣,18-29歲,98.00,96.90,0.20,91.60,0.00,0.00,0.00,0.00
8865,2022-12-26,連江縣,30-49歲,97.20,95.70,0.30,90.70,0.00,0.00,0.00,0.00
8866,2022-12-26,連江縣,50-64歲,94.50,93.00,0.40,88.10,22.20,0.00,0.00,0.00
8867,2022-12-26,連江縣,65-74歲,94.70,93.70,0.20,91.20,42.90,2.60,0.00,0.00
8868,2022-12-26,連江縣,75歲以上,89.70,86.40,0.50,80.90,43.30,2.40,0.00,0.00
9115,2022-12-19,連江縣,全區,93.60,90.50,0.30,82.20,0.00,0.00,0.00,0.00
9116,2022-12-19,連江縣,6個月-4歲,43.20,22.40,0.00,0.00,0.00,0.00,0.00,0.00
9117,2022-12-19,連江縣,5-11歲,90.70,70.30,0.00,12.50,0.00,0.00,0.00,0.00
9118,2022-12-19,連江縣,12-17歲,97.00,93.10,0.00,76.70,0.00,0.00,0.00,0.00
9119,2022-12-19,連江縣,18-29歲,98.00,97.00,0.20,91.50,0.00,0.00,0.00,0.00
9120,2022-12-19,連江縣,30-49歲,97.10,95.60,0.30,90.50,0.00,0.00,0.00,0.00
9121,2022-12-19,連江縣,50-64歲,94.50,93.00,0.40,88.10,22.10,0.00,0.00,0.00
9122,2022-12-19,連江縣,65-74歲,94.80,93.80,0.20,91.10,42.90,2.20,0.00,0.00
9123,2022-12-19,連江縣,75歲以上,89.50,86.40,0.50,80.90,43.00,2.40,0.00,0.00
9370,2022-12-14,連江縣,全區,93.60,90.50,0.30,81.70,0.00,0.00,0.00,0.00
9371,2022-12-14,連江縣,6個月-4歲,43.20,21.40,0.00,0.00,0.00,0.00,0.00,0.00
9372,2022-12-14,連江縣,5-11歲,90.80,70.50,0.00,4.30,0.00,0.00,0.00,0.00
9373,2022-12-14,連江縣,12-17歲,97.20,93.30,0.00,76.00,0.00,0.00,0.00,0.00
9374,2022-12-14,連江縣,18-29歲,98.10,97.10,0.20,91.60,0.00,0.00,0.00,0.00
9375,2022-12-14,連江縣,30-49歲,96.90,95.50,0.30,90.30,0.00,0.00,0.00,0.00
9376,2022-12-14,連江縣,50-64歲,94.70,93.20,0.40,88.20,22.10,0.00,0.00,0.00
9377,2022-12-14,連江縣,65-74歲,94.80,93.80,0.20,91.10,42.70,2.20,0.00,0.00
9378,2022-12-14,連江縣,75歲以上,89.20,86.10,0.50,80.60,42.80,2.40,0.00,0.00
9625,2022-12-05,連江縣,全區,95.40,92.20,0.30,83.10,0.00,0.00,0.00,0.00
9626,2022-12-05,連江縣,6個月-4歲,42.40,20.40,0.00,0.00,0.00,0.00,0.00,0.00
9627,2022-12-05,連江縣,5-11歲,90.70,69.30,0.00,0.00,0.00,0.00,0.00,0.00
9628,2022-12-05,連江縣,12-17歲,97.70,93.80,0.00,76.60,0.00,0.00,0.00,0.00
9629,2022-12-05,連江縣,18-29歲,100.00,99.00,0.20,93.10,0.00,0.00,0.00,0.00
9630,2022-12-05,連江縣,30-49歲,100.80,99.10,0.30,93.50,0.00,0.00,0.00,0.00
9631,2022-12-05,連江縣,50-64歲,95.20,93.50,0.40,88.50,22.60,0.00,0.00,0.00
9632,2022-12-05,連江縣,65-74歲,96.40,95.50,0.20,92.60,43.20,2.20,0.00,0.00
9633,2022-12-05,連江縣,75歲以上,89.20,86.10,0.50,80.30,42.40,1.80,0.00,0.00
9880,2022-11-28,連江縣,全區,95.40,92.10,0.30,82.90,0.00,0.00,0.00,0.00
9881,2022-11-28,連江縣,6個月-4歲,41.60,19.80,0.00,0.00,0.00,0.00,0.00,0.00
9882,2022-11-28,連江縣,5-11歲,90.50,68.80,0.00,0.00,0.00,0.00,0.00,0.00
9883,2022-11-28,連江縣,12-17歲,97.30,93.20,0.00,72.90,0.00,0.00,0.00,0.00
9884,2022-11-28,連江縣,18-29歲,100.10,99.10,0.20,93.10,0.00,0.00,0.00,0.00
9885,2022-11-28,連江縣,30-49歲,100.80,99.20,0.30,93.40,0.00,0.00,0.00,0.00
9886,2022-11-28,連江縣,50-64歲,95.20,93.40,0.40,88.40,22.00,0.00,0.00,0.00
9887,2022-11-28,連江縣,65-74歲,96.60,95.60,0.20,92.80,43.30,2.00,0.00,0.00
9888,2022-11-28,連江縣,75歲以上,88.70,85.60,0.50,79.40,42.20,1.60,0.00,0.00
10135,2022-11-21,連江縣,全區,95.40,92.00,0.30,82.70,0.00,0.00,0.00,0.00
10136,2022-11-21,連江縣,6個月-4歲,40.10,17.90,0.00,0.00,0.00,0.00,0.00,0.00
10137,2022-11-21,連江縣,5-11歲,90.50,68.00,0.00,0.00,0.00,0.00,0.00,0.00
10138,2022-11-21,連江縣,12-17歲,97.10,92.30,0.00,72.50,0.00,0.00,0.00,0.00
10139,2022-11-21,連江縣,18-29歲,100.20,99.20,0.20,93.00,0.00,0.00,0.00,0.00
10140,2022-11-21,連江縣,30-49歲,100.80,99.10,0.30,93.20,0.00,0.00,0.00,0.00
10141,2022-11-21,連江縣,50-64歲,95.30,93.50,0.40,88.30,21.70,0.00,0.00,0.00
10142,2022-11-21,連江縣,65-74歲,96.40,95.40,0.20,92.60,43.30,1.70,0.00,0.00
10143,2022-11-21,連江縣,75歲以上,88.70,85.40,0.50,79.40,41.70,1.50,0.00,0.00
10390,2022-11-14,連江縣,全區,95.30,91.80,0.30,82.40,0.00,0.00,0.00,0.00
10391,2022-11-14,連江縣,6個月-4歲,38.70,15.00,0.00,0.00,0.00,0.00,0.00,0.00
10392,2022-11-14,連江縣,5-11歲,90.20,67.20,0.00,0.00,0.00,0.00,0.00,0.00
10393,2022-11-14,連江縣,12-17歲,97.70,92.70,0.00,72.70,0.00,0.00,0.00,0.00
10394,2022-11-14,連江縣,18-29歲,100.30,99.30,0.20,93.00,0.00,0.00,0.00,0.00
10395,2022-11-14,連江縣,30-49歲,101.00,99.20,0.30,93.10,0.00,0.00,0.00,0.00
10396,2022-11-14,連江縣,50-64歲,95.40,93.70,0.40,87.30,21.60,0.00,0.00,0.00
10397,2022-11-14,連江縣,65-74歲,95.90,94.80,0.20,92.00,43.00,1.50,0.00,0.00
10398,2022-11-14,連江縣,75歲以上,88.80,85.40,0.50,79.40,41.70,1.10,0.00,0.00
10645,2022-11-07,連江縣,全區,95.50,92.00,0.30,82.50,0.00,0.00,0.00,0.00
10646,2022-11-07,連江縣,6個月-4歲,37.00,13.10,0.00,0.00,0.00,0.00,0.00,0.00
10647,2022-11-07,連江縣,5-11歲,91.80,67.70,0.00,0.00,0.00,0.00,0.00,0.00
10648,2022-11-07,連江縣,12-17歲,97.30,92.40,0.00,72.50,0.00,0.00,0.00,0.00
10649,2022-11-07,連江縣,18-29歲,100.60,99.70,0.20,93.30,0.00,0.00,0.00,0.00
10650,2022-11-07,連江縣,30-49歲,101.00,99.20,0.30,93.10,0.00,0.00,0.00,0.00
10651,2022-11-07,連江縣,50-64歲,95.40,93.70,0.40,87.30,21.20,0.00,0.00,0.00
10652,2022-11-07,連江縣,65-74歲,96.50,95.40,0.20,92.70,42.90,1.40,0.00,0.00
10653,2022-11-07,連江縣,75歲以上,88.70,85.10,0.50,79.30,41.40,1.10,0.00,0.00
